Model,DPO2012B
Firmware Version,1.52

Point Format,Y,
Horizontal Units,S,
Horizontal Scale,0.004,
Sample Interval,3.2e-07,
Filter Frequency,1e+08,
Record Length,125000,
Gating,0.0% to 100.0%,0.0% to 100.0%
Probe Attenuation,1,1
Vertical Units,V,V
Vertical Offset,0,0
Vertical Scale,0.01,0.1
Label,,
TIME,CH1,CH2
-2.06016e-03,0.0513062,0.258547
-2.05984e-03,0.0515656,0.256547
-2.05952e-03,0.0517125,0.254688
-2.05920e-03,0.0517766,0.253578
-2.05888e-03,0.0522969,0.255469
-2.05856e-03,0.052025,0.25725
-2.05824e-03,0.0512625,0.257547
-2.05792e-03,0.0517641,0.255922
-2.05760e-03,0.0516625,0.255734
-2.05728e-03,0.0518578,0.254859
-2.05696e-03,0.0517828,0.256875
-2.05664e-03,0.0518219,0.254
-2.05632e-03,0.0515391,0.257594
-2.05600e-03,0.0521984,0.255984
-2.05568e-03,0.0518391,0.255969
-2.05536e-03,0.0516406,0.254828
-2.05504e-03,0.0521719,0.258172
-2.05472e-03,0.0524156,0.256109
-2.05440e-03,0.0518016,0.257078
-2.05408e-03,0.0516125,0.255984
-2.05376e-03,0.0523312,0.255344
-2.05344e-03,0.0517547,0.259578
-2.05312e-03,0.0520125,0.256766
-2.05280e-03,0.0517625,0.257281
-2.05248e-03,0.0520594,0.258453
-2.05216e-03,0.051925,0.257
-2.05184e-03,0.0514828,0.257031
-2.05152e-03,0.0515219,0.257641
-2.05120e-03,0.0516406,0.260125
-2.05088e-03,0.0518781,0.257625
-2.05056e-03,0.0514547,0.260063
-2.05024e-03,0.0515562,0.256875
-2.04992e-03,0.0518391,0.259875
-2.04960e-03,0.0518203,0.256297
-2.04928e-03,0.0518266,0.256484
-2.04896e-03,0.0516172,0.256656
-2.04864e-03,0.0521,0.258078
-2.04832e-03,0.0520234,0.256094
-2.04800e-03,0.0518203,0.257516
-2.04768e-03,0.0520656,0.257625
-2.04736e-03,0.0521297,0.256422
-2.04704e-03,0.0516969,0.258547
-2.04672e-03,0.0519734,0.257609
-2.04640e-03,0.0522078,0.255438
-2.04608e-03,0.0523141,0.258531
-2.04576e-03,0.0521437,0.255359
-2.04544e-03,0.0519984,0.253641
-2.04512e-03,0.0521984,0.260266
-2.04480e-03,0.0521203,0.251375
-2.04448e-03,0.0515984,0.258438
-2.04416e-03,0.0515641,0.254953
-2.04384e-03,0.0523062,0.258672
-2.04352e-03,0.0515859,0.256156
-2.04320e-03,0.0522031,0.256156
-2.04288e-03,0.0521016,0.255781
-2.04256e-03,0.0522437,0.257031
-2.04224e-03,0.0522359,0.25425
-2.04192e-03,0.0519391,0.253406
-2.04160e-03,0.052175,0.256
-2.04128e-03,0.0518687,0.252109
-2.04096e-03,0.0521187,0.253734
-2.04064e-03,0.0521219,0.257656
-2.04032e-03,0.0516922,0.251703
-2.04000e-03,0.0518609,0.256703
-2.03968e-03,0.0519344,0.252703
-2.03936e-03,0.0519219,0.256516
-2.03904e-03,0.0521672,0.254453
-2.03872e-03,0.0512109,0.257656
-2.03840e-03,0.0519766,0.255156
-2.03808e-03,0.0519672,0.258609
-2.03776e-03,0.05165,0.256234
-2.03744e-03,0.0515672,0.255125
-2.03712e-03,0.0521906,0.252828
-2.03680e-03,0.0518297,0.259719
-2.03648e-03,0.0517031,0.256031
-2.03616e-03,0.0521156,0.257781
-2.03584e-03,0.0513812,0.256313
-2.03552e-03,0.0516281,0.255422
-2.03520e-03,0.0517406,0.256781
-2.03488e-03,0.0518125,0.255906
-2.03456e-03,0.0513562,0.257828
-2.03424e-03,0.0514312,0.256516
-2.03392e-03,0.052075,0.259656
-2.03360e-03,0.0520547,0.257375
-2.03328e-03,0.0517812,0.258734
-2.03296e-03,0.0514828,0.255422
-2.03264e-03,0.0517781,0.255313
-2.03232e-03,0.0513297,0.257297
-2.03200e-03,0.0514766,0.254641
-2.03168e-03,0.0512562,0.254688
-2.03136e-03,0.0520344,0.254703
-2.03104e-03,0.0518562,0.257781
-2.03072e-03,0.0522016,0.254438
-2.03040e-03,0.0525828,0.257078
-2.03008e-03,0.0520266,0.253422
-2.02976e-03,0.0518516,0.255594
-2.02944e-03,0.0516859,0.254078
-2.02912e-03,0.0519578,0.253875
-2.02880e-03,0.0526125,0.254203
-2.02848e-03,0.0520422,0.256031
-2.02816e-03,0.0520828,0.252047
-2.02784e-03,0.0518672,0.255578
-2.02752e-03,0.0519969,0.254922
-2.02720e-03,0.0519891,0.25175
-2.02688e-03,0.0520891,0.254766
-2.02656e-03,0.0524187,0.252141
-2.02624e-03,0.0520391,0.251203
-2.02592e-03,0.0520859,0.255141
-2.02560e-03,0.0518641,0.254375
-2.02528e-03,0.0521328,0.25225
-2.02496e-03,0.0523641,0.256641
-2.02464e-03,0.0523594,0.250547
-2.02432e-03,0.0521281,0.252844
-2.02400e-03,0.0517312,0.256828
-2.02368e-03,0.0520328,0.251359
-2.02336e-03,0.0517359,0.256938
-2.02304e-03,0.0519297,0.254156
-2.02272e-03,0.0518219,0.254359
-2.02240e-03,0.0517953,0.252953
-2.02208e-03,0.0517312,0.257891
-2.02176e-03,0.0519562,0.253156
-2.02144e-03,0.0521859,0.258594
-2.02112e-03,0.0519359,0.256422
-2.02080e-03,0.0519359,0.255297
-2.02048e-03,0.0520406,0.257297
-2.02016e-03,0.0520203,0.255938
-2.01984e-03,0.0520687,0.255297
-2.01952e-03,0.0519297,0.256531
-2.01920e-03,0.0519187,0.253813
-2.01888e-03,0.0523516,0.254172
-2.01856e-03,0.0517453,0.256672
-2.01824e-03,0.0517953,0.252297
-2.01792e-03,0.0519437,0.253734
-2.01760e-03,0.0516969,0.257266
-2.01728e-03,0.0519437,0.254125
-2.01696e-03,0.0518844,0.253813
-2.01664e-03,0.0517406,0.257828
-2.01632e-03,0.0519328,0.252109
-2.01600e-03,0.0518328,0.253906
-2.01568e-03,0.0518969,0.255641
-2.01536e-03,0.0516344,0.251984
-2.01504e-03,0.0522047,0.255828
-2.01472e-03,0.0516875,0.252984
-2.01440e-03,0.0522219,0.256875
-2.01408e-03,0.0516797,0.250516
-2.01376e-03,0.0520281,0.255859
-2.01344e-03,0.0517172,0.249609
-2.01312e-03,0.0518859,0.252578
-2.01280e-03,0.0515859,0.252547
-2.01248e-03,0.0521344,0.250547
-2.01216e-03,0.0516078,0.254531
-2.01184e-03,0.0521609,0.250641
-2.01152e-03,0.0519312,0.251453
-2.01120e-03,0.0518734,0.251203
-2.01088e-03,0.0520687,0.251922
-2.01056e-03,0.0518422,0.254984
-2.01024e-03,0.0519344,0.253531
-2.00992e-03,0.0519375,0.250047
-2.00960e-03,0.0524828,0.251969
-2.00928e-03,0.0521562,0.251766
-2.00896e-03,0.0518234,0.251094
-2.00864e-03,0.0518187,0.254484
-2.00832e-03,0.0520578,0.253438
-2.00800e-03,0.0519453,0.250922
-2.00768e-03,0.052075,0.255188
-2.00736e-03,0.0518141,0.253875
-2.00704e-03,0.0517656,0.252328
-2.00672e-03,0.0518078,0.256297
-2.00640e-03,0.0517172,0.250969
-2.00608e-03,0.0518484,0.254547
-2.00576e-03,0.051775,0.254109
-2.00544e-03,0.0520969,0.253422
-2.00512e-03,0.0522125,0.255688
-2.00480e-03,0.0517281,0.254109
-2.00448e-03,0.0518594,0.255359
-2.00416e-03,0.0517297,0.252156
-2.00384e-03,0.0512422,0.257656
-2.00352e-03,0.0514859,0.25475
-2.00320e-03,0.0516484,0.255578
-2.00288e-03,0.0516953,0.254953
-2.00256e-03,0.0514453,0.25525
-2.00224e-03,0.0516422,0.253672
-2.00192e-03,0.0514359,0.256391
-2.00160e-03,0.0519234,0.254844
-2.00128e-03,0.052175,0.251594
-2.00096e-03,0.0520078,0.252875
-2.00064e-03,0.0522453,0.252922
-2.00032e-03,0.0518187,0.252344
-2.00000e-03,0.0517469,0.253672
-1.99968e-03,0.0515781,0.249438
-1.99936e-03,0.0519219,0.254906
-1.99904e-03,0.0514937,0.250375
-1.99872e-03,0.0521141,0.250125
-1.99840e-03,0.0519984,0.251781
-1.99808e-03,0.0515094,0.252203
-1.99776e-03,0.0521766,0.2495
-1.99744e-03,0.051925,0.251922
-1.99712e-03,0.0519453,0.24825
-1.99680e-03,0.0519391,0.252984
-1.99648e-03,0.051875,0.252781
-1.99616e-03,0.0520719,0.251516
-1.99584e-03,0.0520453,0.250891
-1.99552e-03,0.0516406,0.256156
-1.99520e-03,0.0517328,0.246031
-1.99488e-03,0.0521141,0.255875
-1.99456e-03,0.0523953,0.253688
-1.99424e-03,0.0522391,0.252031
-1.99392e-03,0.0520391,0.252359
-1.99360e-03,0.0517562,0.253516
-1.99328e-03,0.0520578,0.252484
-1.99296e-03,0.051975,0.251531
-1.99264e-03,0.0516516,0.253813
-1.99232e-03,0.0519406,0.249547
-1.99200e-03,0.0520266,0.254172
-1.99168e-03,0.0517672,0.251984
-1.99136e-03,0.0520703,0.250531
-1.99104e-03,0.0517437,0.256609
-1.99072e-03,0.0519828,0.25275
-1.99040e-03,0.0517875,0.251797
-1.99008e-03,0.0520172,0.257813
-1.98976e-03,0.0518062,0.251141
-1.98944e-03,0.0520406,0.254922
-1.98912e-03,0.0523641,0.255047
-1.98880e-03,0.051775,0.252594
-1.98848e-03,0.0515469,0.255047
-1.98816e-03,0.0524672,0.253313
-1.98784e-03,0.0516312,0.251594
-1.98752e-03,0.0521969,0.255656
-1.98720e-03,0.0523484,0.255609
-1.98688e-03,0.0518828,0.251906
-1.98656e-03,0.0515156,0.256578
-1.98624e-03,0.0518016,0.252703
-1.98592e-03,0.0516125,0.251656
-1.98560e-03,0.0516656,0.253391
-1.98528e-03,0.0519562,0.249938
-1.98496e-03,0.0514594,0.252344
-1.98464e-03,0.0517437,0.250953
-1.98432e-03,0.0516031,0.254922
-1.98400e-03,0.0517172,0.247672
-1.98368e-03,0.0519281,0.252406
-1.98336e-03,0.0519766,0.250203
-1.98304e-03,0.0517984,0.250813
-1.98272e-03,0.0517516,0.253156
-1.98240e-03,0.0523187,0.248828
-1.98208e-03,0.0516531,0.252016
-1.98176e-03,0.0515656,0.250609
-1.98144e-03,0.0518734,0.250391
-1.98112e-03,0.0521266,0.250375
-1.98080e-03,0.0519828,0.249828
-1.98048e-03,0.0523797,0.249797
-1.98016e-03,0.0514812,0.254047
-1.97984e-03,0.0514469,0.251406
-1.97952e-03,0.0518781,0.249906
-1.97920e-03,0.0518,0.251609
-1.97888e-03,0.0517031,0.252484
-1.97856e-03,0.0523391,0.250469
-1.97824e-03,0.0518266,0.251672
-1.97792e-03,0.0521047,0.251156
-1.97760e-03,0.0517,0.251078
-1.97728e-03,0.0518219,0.251391
-1.97696e-03,0.0522109,0.250172
-1.97664e-03,0.0521719,0.252484
-1.97632e-03,0.0517875,0.252578
-1.97600e-03,0.0517156,0.253375
-1.97568e-03,0.0522484,0.252969
-1.97536e-03,0.0518312,0.255125
-1.97504e-03,0.0520937,0.254641
-1.97472e-03,0.0518547,0.255
-1.97440e-03,0.0516297,0.257609
-1.97408e-03,0.0517281,0.247703
-1.97376e-03,0.0520328,0.256953
-1.97344e-03,0.0520094,0.250063
-1.97312e-03,0.0522812,0.253172
-1.97280e-03,0.0523453,0.250047
-1.97248e-03,0.0519859,0.254078
-1.97216e-03,0.0522,0.251016
-1.97184e-03,0.0518891,0.254297
-1.97152e-03,0.0515172,0.248609
-1.97120e-03,0.052125,0.250406
-1.97088e-03,0.0518234,0.253031
-1.97056e-03,0.0516078,0.251891
-1.97024e-03,0.0514359,0.250438
-1.96992e-03,0.0522156,0.250125
-1.96960e-03,0.0516219,0.248188
-1.96928e-03,0.0518,0.2525
-1.96896e-03,0.0517297,0.254172
-1.96864e-03,0.0518812,0.247438
-1.96832e-03,0.0518594,0.247594
-1.96800e-03,0.0516891,0.252406
-1.96768e-03,0.0514656,0.248875
-1.96736e-03,0.0520562,0.251969
-1.96704e-03,0.0520453,0.249516
-1.96672e-03,0.0518391,0.247734
-1.96640e-03,0.0520422,0.250922
-1.96608e-03,0.0517953,0.252797
-1.96576e-03,0.0517969,0.246094
-1.96544e-03,0.0518359,0.252766
-1.96512e-03,0.0519125,0.248906
-1.96480e-03,0.0516297,0.248203
-1.96448e-03,0.0516078,0.251266
-1.96416e-03,0.0521641,0.250344
-1.96384e-03,0.0521781,0.249609
-1.96352e-03,0.0518984,0.24975
-1.96320e-03,0.0519047,0.250859
-1.96288e-03,0.0519609,0.247828
-1.96256e-03,0.0521484,0.257094
-1.96224e-03,0.0514656,0.24725
-1.96192e-03,0.0514875,0.251281
-1.96160e-03,0.0521156,0.251141
-1.96128e-03,0.0520766,0.250078
-1.96096e-03,0.0520109,0.252922
-1.96064e-03,0.0520391,0.25175
-1.96032e-03,0.0519875,0.249078
-1.96000e-03,0.0513859,0.252
-1.95968e-03,0.0518547,0.253547
-1.95936e-03,0.0521516,0.252328
-1.95904e-03,0.0517656,0.252703
-1.95872e-03,0.0521375,0.252375
-1.95840e-03,0.0515797,0.249641
-1.95808e-03,0.0520891,0.251531
-1.95776e-03,0.0515172,0.249578
-1.95744e-03,0.0515297,0.250203
-1.95712e-03,0.0517594,0.251953
-1.95680e-03,0.0520109,0.250063
-1.95648e-03,0.0514844,0.248156
-1.95616e-03,0.0514344,0.252625
-1.95584e-03,0.0516859,0.251953
-1.95552e-03,0.0519344,0.250703
-1.95520e-03,0.0519062,0.250016
-1.95488e-03,0.0521,0.248641
-1.95456e-03,0.052,0.248563
-1.95424e-03,0.0519125,0.252828
-1.95392e-03,0.0516578,0.247109
-1.95360e-03,0.0517844,0.251594
-1.95328e-03,0.0518625,0.248875
-1.95296e-03,0.0521062,0.247703
-1.95264e-03,0.0520484,0.249719
-1.95232e-03,0.052475,0.247922
-1.95200e-03,0.0522891,0.248078
-1.95168e-03,0.0522594,0.246969
-1.95136e-03,0.0521062,0.249813
-1.95104e-03,0.0520047,0.246578
-1.95072e-03,0.0518172,0.248188
-1.95040e-03,0.0518062,0.248328
-1.95008e-03,0.0518578,0.248891
-1.94976e-03,0.0525094,0.249156
-1.94944e-03,0.0522016,0.247016
-1.94912e-03,0.0521672,0.248
-1.94880e-03,0.0523703,0.248609
-1.94848e-03,0.0521469,0.250906
-1.94816e-03,0.0519844,0.246641
-1.94784e-03,0.0520734,0.251453
-1.94752e-03,0.0519203,0.2515
-1.94720e-03,0.051975,0.250922
-1.94688e-03,0.0515516,0.250734
-1.94656e-03,0.0515203,0.249125
-1.94624e-03,0.0518,0.248453
-1.94592e-03,0.0516297,0.256875
-1.94560e-03,0.0518625,0.248
-1.94528e-03,0.0518187,0.254078
-1.94496e-03,0.0519406,0.249953
-1.94464e-03,0.0517812,0.249031
-1.94432e-03,0.0521,0.252688
-1.94400e-03,0.0520266,0.252156
-1.94368e-03,0.0517219,0.249813
-1.94336e-03,0.0519828,0.250703
-1.94304e-03,0.0521,0.2515
-1.94272e-03,0.0518359,0.250734
-1.94240e-03,0.0521891,0.248516
-1.94208e-03,0.0519734,0.2505
-1.94176e-03,0.0514734,0.247469
-1.94144e-03,0.0518656,0.251875
-1.94112e-03,0.0519328,0.246391
-1.94080e-03,0.0520281,0.25175
-1.94048e-03,0.0517125,0.246625
-1.94016e-03,0.0518156,0.248453
-1.93984e-03,0.0516187,0.246453
-1.93952e-03,0.0516406,0.249516
-1.93920e-03,0.0515625,0.244484
-1.93888e-03,0.0515156,0.248891
-1.93856e-03,0.0518703,0.246813
-1.93824e-03,0.0523859,0.247328
-1.93792e-03,0.0517344,0.246563
-1.93760e-03,0.0519672,0.250125
-1.93728e-03,0.0523094,0.243016
-1.93696e-03,0.0517922,0.249547
-1.93664e-03,0.0519078,0.244688
-1.93632e-03,0.0514234,0.248641
-1.93600e-03,0.0522547,0.249656
-1.93568e-03,0.0516766,0.248156
-1.93536e-03,0.05235,0.248484
-1.93504e-03,0.0519609,0.246219
-1.93472e-03,0.0519437,0.248781
-1.93440e-03,0.0522859,0.249328
-1.93408e-03,0.0513859,0.247672
-1.93376e-03,0.0518344,0.249141
-1.93344e-03,0.052025,0.247297
-1.93312e-03,0.0517422,0.250547
-1.93280e-03,0.0517266,0.246359
-1.93248e-03,0.0516406,0.252516
-1.93216e-03,0.0517891,0.248875
-1.93184e-03,0.0518125,0.249156
-1.93152e-03,0.0521187,0.249188
-1.93120e-03,0.0520875,0.251563
-1.93088e-03,0.0517047,0.248359
-1.93056e-03,0.0520562,0.250141
-1.93024e-03,0.0519844,0.250922
-1.92992e-03,0.0519141,0.247109
-1.92960e-03,0.0519641,0.251906
-1.92928e-03,0.0514219,0.250734
-1.92896e-03,0.0519156,0.248422
-1.92864e-03,0.0518766,0.251969
-1.92832e-03,0.0524359,0.249813
-1.92800e-03,0.0517047,0.249313
-1.92768e-03,0.0519922,0.249781
-1.92736e-03,0.0517219,0.247063
-1.92704e-03,0.0517281,0.249906
-1.92672e-03,0.0515328,0.24925
-1.92640e-03,0.0513891,0.246109
-1.92608e-03,0.0515906,0.248031
-1.92576e-03,0.0514234,0.2495
-1.92544e-03,0.0517125,0.245141
-1.92512e-03,0.0519312,0.250078
-1.92480e-03,0.0520016,0.247578
-1.92448e-03,0.0515125,0.245344
-1.92416e-03,0.0515141,0.251172
-1.92384e-03,0.0519031,0.245609
-1.92352e-03,0.0517484,0.245703
-1.92320e-03,0.0516937,0.247266
-1.92288e-03,0.0516719,0.246219
-1.92256e-03,0.0517797,0.246063
-1.92224e-03,0.0517312,0.244703
-1.92192e-03,0.051925,0.246906
-1.92160e-03,0.0521016,0.244391
-1.92128e-03,0.0515187,0.244859
-1.92096e-03,0.0515656,0.244734
-1.92064e-03,0.0519781,0.246016
-1.92032e-03,0.0518875,0.246391
-1.92000e-03,0.0519922,0.244594
-1.91968e-03,0.0517328,0.243766
-1.91936e-03,0.0517547,0.247406
-1.91904e-03,0.0519516,0.242688
-1.91872e-03,0.0522609,0.248531
-1.91840e-03,0.0523687,0.247781
-1.91808e-03,0.0519984,0.247484
-1.91776e-03,0.0516859,0.246844
-1.91744e-03,0.0520531,0.250266
-1.91712e-03,0.052175,0.246703
-1.91680e-03,0.0519562,0.251516
-1.91648e-03,0.0518469,0.249031
-1.91616e-03,0.0518625,0.247313
-1.91584e-03,0.0523859,0.250375
-1.91552e-03,0.0521766,0.25
-1.91520e-03,0.0520141,0.248094
-1.91488e-03,0.0517609,0.248094
-1.91456e-03,0.0522266,0.247984
-1.91424e-03,0.0518906,0.249516
-1.91392e-03,0.0517734,0.247391
-1.91360e-03,0.0516437,0.251094
-1.91328e-03,0.0517578,0.245188
-1.91296e-03,0.0516312,0.251406
-1.91264e-03,0.0519344,0.246594
-1.91232e-03,0.0519297,0.249219
-1.91200e-03,0.0517047,0.248875
-1.91168e-03,0.0516266,0.245422
-1.91136e-03,0.05175,0.249578
-1.91104e-03,0.0517328,0.246813
-1.91072e-03,0.0519297,0.245906
-1.91040e-03,0.0520281,0.248453
-1.91008e-03,0.0521984,0.247156
-1.90976e-03,0.0521094,0.245219
-1.90944e-03,0.0525547,0.248172
-1.90912e-03,0.0521844,0.244859
-1.90880e-03,0.0522234,0.248
-1.90848e-03,0.0522766,0.246578
-1.90816e-03,0.0521891,0.246641
-1.90784e-03,0.0520031,0.244047
-1.90752e-03,0.0522828,0.247922
-1.90720e-03,0.0523562,0.244391
-1.90688e-03,0.0516094,0.24725
-1.90656e-03,0.051675,0.245984
-1.90624e-03,0.0520641,0.244875
-1.90592e-03,0.0519422,0.24775
-1.90560e-03,0.052075,0.245156
-1.90528e-03,0.0519016,0.245703
-1.90496e-03,0.0518719,0.246719
-1.90464e-03,0.0524672,0.245828
-1.90432e-03,0.0524062,0.244672
-1.90400e-03,0.0519328,0.248203
-1.90368e-03,0.0519734,0.246703
-1.90336e-03,0.0519906,0.248094
-1.90304e-03,0.0514016,0.247266
-1.90272e-03,0.0522406,0.246094
-1.90240e-03,0.0518984,0.247625
-1.90208e-03,0.0514828,0.245844
-1.90176e-03,0.0518656,0.248281
-1.90144e-03,0.0512312,0.244078
-1.90112e-03,0.0517391,0.247938
-1.90080e-03,0.0519141,0.248219
-1.90048e-03,0.0517125,0.244719
-1.90016e-03,0.0517094,0.248109
-1.89984e-03,0.0521453,0.244609
-1.89952e-03,0.0515391,0.251109
-1.89920e-03,0.0517422,0.249984
-1.89888e-03,0.0519297,0.248109
-1.89856e-03,0.0518094,0.247031
-1.89824e-03,0.0518312,0.250391
-1.89792e-03,0.0513953,0.245531
-1.89760e-03,0.0519234,0.250031
-1.89728e-03,0.0517344,0.245156
-1.89696e-03,0.0514453,0.247156
-1.89664e-03,0.05175,0.246563
-1.89632e-03,0.0520437,0.245656
-1.89600e-03,0.0521359,0.243406
-1.89568e-03,0.0517391,0.247984
-1.89536e-03,0.0517812,0.246734
-1.89504e-03,0.0516937,0.242969
-1.89472e-03,0.0517766,0.247578
-1.89440e-03,0.0516125,0.244813
-1.89408e-03,0.0523969,0.245375
-1.89376e-03,0.0517578,0.244563
-1.89344e-03,0.0513625,0.246828
-1.89312e-03,0.0517312,0.242813
-1.89280e-03,0.0523344,0.244656
-1.89248e-03,0.0515875,0.243688
-1.89216e-03,0.0521922,0.243672
-1.89184e-03,0.0518281,0.246828
-1.89152e-03,0.0518266,0.239484
-1.89120e-03,0.0514984,0.249266
-1.89088e-03,0.0515594,0.243703
-1.89056e-03,0.0518984,0.245484
-1.89024e-03,0.0517453,0.246766
-1.88992e-03,0.0519406,0.243703
-1.88960e-03,0.0519937,0.244297
-1.88928e-03,0.0518672,0.243828
-1.88896e-03,0.0517922,0.246391
-1.88864e-03,0.0518672,0.245422
-1.88832e-03,0.0519375,0.245234
-1.88800e-03,0.0520016,0.244422
-1.88768e-03,0.0515719,0.243813
-1.88736e-03,0.0519594,0.246656
-1.88704e-03,0.0518828,0.244875
-1.88672e-03,0.0522609,0.245719
-1.88640e-03,0.0515812,0.245828
-1.88608e-03,0.0519156,0.243578
-1.88576e-03,0.0517437,0.248031
-1.88544e-03,0.0518078,0.244781
-1.88512e-03,0.0512734,0.246719
-1.88480e-03,0.0522344,0.245703
-1.88448e-03,0.0515734,0.246234
-1.88416e-03,0.051575,0.246719
-1.88384e-03,0.052075,0.244281
-1.88352e-03,0.0519687,0.251016
-1.88320e-03,0.0513297,0.243172
-1.88288e-03,0.0522719,0.251891
-1.88256e-03,0.0517156,0.245094
-1.88224e-03,0.0515875,0.246891
-1.88192e-03,0.0515766,0.247734
-1.88160e-03,0.0518891,0.246531
-1.88128e-03,0.0515328,0.247141
-1.88096e-03,0.0518094,0.244641
-1.88064e-03,0.0512562,0.244891
-1.88032e-03,0.0520937,0.242531
-1.88000e-03,0.0519953,0.247156
-1.87968e-03,0.0521937,0.241375
-1.87936e-03,0.0516859,0.246484
-1.87904e-03,0.0516891,0.241875
-1.87872e-03,0.0519047,0.244172
-1.87840e-03,0.0517922,0.245875
-1.87808e-03,0.0518156,0.244109
-1.87776e-03,0.0515797,0.241906
-1.87744e-03,0.0515016,0.243609
-1.87712e-03,0.0514875,0.243969
-1.87680e-03,0.0516937,0.242969
-1.87648e-03,0.0516062,0.244688
-1.87616e-03,0.0517578,0.243063
-1.87584e-03,0.0517812,0.243688
-1.87552e-03,0.0517437,0.242719
-1.87520e-03,0.0517187,0.244391
-1.87488e-03,0.0520187,0.239016
-1.87456e-03,0.0520922,0.246828
-1.87424e-03,0.0514484,0.240609
-1.87392e-03,0.0517453,0.242094
-1.87360e-03,0.0518422,0.244875
-1.87328e-03,0.0518031,0.242672
-1.87296e-03,0.0519141,0.246766
-1.87264e-03,0.0515703,0.243125
-1.87232e-03,0.0516219,0.244984
-1.87200e-03,0.0518906,0.244172
-1.87168e-03,0.0520828,0.247
-1.87136e-03,0.0519328,0.243922
-1.87104e-03,0.0521125,0.245703
-1.87072e-03,0.051975,0.247063
-1.87040e-03,0.0517547,0.241188
-1.87008e-03,0.0516234,0.248688
-1.86976e-03,0.0520703,0.243969
-1.86944e-03,0.0515984,0.245047
-1.86912e-03,0.0518812,0.243828
-1.86880e-03,0.0517828,0.244984
-1.86848e-03,0.0520328,0.245875
-1.86816e-03,0.0518297,0.245938
-1.86784e-03,0.0514,0.244688
-1.86752e-03,0.0515469,0.244797
-1.86720e-03,0.0518906,0.245406
-1.86688e-03,0.0521656,0.246563
-1.86656e-03,0.0520359,0.242031
-1.86624e-03,0.0518266,0.245891
-1.86592e-03,0.0515312,0.243891
-1.86560e-03,0.0521031,0.244641
-1.86528e-03,0.0516766,0.245875
-1.86496e-03,0.0517594,0.242516
-1.86464e-03,0.0515219,0.244
-1.86432e-03,0.0519156,0.242859
-1.86400e-03,0.0518078,0.243297
-1.86368e-03,0.0518531,0.241781
-1.86336e-03,0.0519578,0.244359
-1.86304e-03,0.0515234,0.240313
-1.86272e-03,0.0516906,0.243484
-1.86240e-03,0.0516031,0.239625
-1.86208e-03,0.0515828,0.241891
-1.86176e-03,0.0519156,0.249906
-1.86144e-03,0.0518328,0.240281
-1.86112e-03,0.0517672,0.244422
-1.86080e-03,0.0518062,0.243859
-1.86048e-03,0.0519219,0.240969
-1.86016e-03,0.0516797,0.239172
-1.85984e-03,0.0519078,0.245516
-1.85952e-03,0.0518187,0.242344
-1.85920e-03,0.0518922,0.240172
-1.85888e-03,0.0513391,0.244344
-1.85856e-03,0.0515281,0.241063
-1.85824e-03,0.0519906,0.243719
-1.85792e-03,0.0513672,0.243234
-1.85760e-03,0.0515562,0.24175
-1.85728e-03,0.0518141,0.243875
-1.85696e-03,0.0522344,0.243859
-1.85664e-03,0.0515625,0.242266
-1.85632e-03,0.0519016,0.246656
-1.85600e-03,0.0517281,0.242703
-1.85568e-03,0.0516797,0.244438
-1.85536e-03,0.0518312,0.2455
-1.85504e-03,0.0514656,0.245219
-1.85472e-03,0.0517531,0.241188
-1.85440e-03,0.0519062,0.246547
-1.85408e-03,0.0519312,0.245406
-1.85376e-03,0.0520219,0.243594
-1.85344e-03,0.0517391,0.247047
-1.85312e-03,0.0517859,0.243797
-1.85280e-03,0.0518578,0.245047
-1.85248e-03,0.0516719,0.243453
-1.85216e-03,0.0521156,0.241563
-1.85184e-03,0.0521625,0.243781
-1.85152e-03,0.0521328,0.244344
-1.85120e-03,0.0521406,0.245656
-1.85088e-03,0.0522219,0.239688
-1.85056e-03,0.0515203,0.246031
-1.85024e-03,0.05175,0.240438
-1.84992e-03,0.0518312,0.244266
-1.84960e-03,0.0515266,0.241078
-1.84928e-03,0.0517437,0.240297
-1.84896e-03,0.0518891,0.240859
-1.84864e-03,0.0517312,0.242719
-1.84832e-03,0.0514031,0.239469
-1.84800e-03,0.0516641,0.241531
-1.84768e-03,0.0516016,0.242781
-1.84736e-03,0.0519078,0.241938
-1.84704e-03,0.0516141,0.241281
-1.84672e-03,0.0516062,0.243297
-1.84640e-03,0.05155,0.238719
-1.84608e-03,0.0518312,0.244594
-1.84576e-03,0.0519047,0.241125
-1.84544e-03,0.0518484,0.240172
-1.84512e-03,0.0513703,0.243172
-1.84480e-03,0.0517625,0.237469
-1.84448e-03,0.0514656,0.241938
-1.84416e-03,0.0517812,0.242734
-1.84384e-03,0.0517656,0.242953
-1.84352e-03,0.0516484,0.24125
-1.84320e-03,0.0517969,0.241594
-1.84288e-03,0.0521375,0.242391
